Frequency (Hz)	Level (dB)
1979.492188	-56.998173
1980.468750	-58.400127
1981.445312	-57.505329
1982.421875	-58.174126
1983.398438	-57.700016
1984.375000	-57.975040
1985.351562	-57.439747
1986.328125	-59.078560
1987.304688	-56.896027
1988.281250	-57.799702
1989.257812	-57.243076
1990.234375	-55.651684
1991.210938	-56.151394
1992.187500	-56.458031
1993.164062	-56.541077
1994.140625	-56.429588
1995.117188	-56.976944
1996.093750	-56.361599
1997.070312	-55.316650
1998.046875	-57.398380
1999.023438	-56.909931
2000.000000	-56.235008
2000.976562	-55.907806
2001.953125	-55.607628
2002.929688	-56.079777
2003.906250	-54.621799
2004.882812	-55.379265
2005.859375	-56.571251
2006.835938	-55.084854
2007.812500	-55.182346
2008.789062	-55.260300
2009.765625	-54.918571
2010.742188	-54.092987
2011.718750	-53.743164
2012.695312	-54.754303
2013.671875	-54.213562
2014.648438	-53.901882
2015.625000	-53.987888
2016.601562	-55.119541
2017.578125	-54.971630
2018.554688	-51.825794
2019.531250	-52.679817
2020.507812	-51.940891
2021.484375	-51.775177
2022.460938	-51.132195
2023.437500	-52.932884
2024.414062	-51.463020
2025.390625	-51.498119
2026.367188	-49.920570
2027.343750	-51.163273
2028.320312	-51.112209
2029.296875	-51.139694
2030.273438	-50.075375
2031.250000	-48.866505
2032.226562	-49.646313
2033.203125	-48.936188
2034.179688	-49.386799
2035.156250	-47.465889
2036.132812	-48.343990
2037.109375	-46.391205
2038.085938	-45.831814
2039.062500	-46.825947
2040.039062	-45.751141
2041.015625	-45.340229
2041.992188	-45.334496
2042.968750	-44.607346
2043.945312	-44.706909
2044.921875	-43.572990
2045.898438	-42.721195
2046.875000	-43.432644
2047.851562	-43.075001
2048.828125	-42.898594
2049.804688	-41.926304
2050.781250	-44.233124
2051.757812	-43.667240
2052.734375	-42.822021
2053.710938	-43.543636
2054.687500	-43.034466
2055.664062	-45.102871
2056.640625	-43.390827
2057.617188	-44.749702
2058.593750	-45.465687
2059.570312	-47.191299
2060.546875	-47.346134
2061.523438	-46.930363
2062.500000	-47.586861
2063.476562	-48.771698
2064.453125	-47.866905
2065.429688	-47.436764
2066.406250	-49.041702
2067.382812	-48.880363
2068.359375	-50.022610
2069.335938	-50.701969
2070.312500	-49.095364
2071.289062	-50.132088
2072.265625	-49.896461
2073.242188	-51.708584
2074.218750	-51.134220
2075.195312	-51.693985
2076.171875	-51.692482
2077.148438	-52.186161
2078.125000	-52.530323
2079.101562	-51.355656
2080.078125	-53.519176
2081.054688	-53.745098
2082.031250	-52.536396
2083.007812	-52.442719
2083.984375	-52.486877
2084.960938	-52.412682
2085.937500	-53.967674
2086.914062	-53.308998
2087.890625	-53.863358
2088.867188	-54.135098
2089.843750	-55.256294
2090.820312	-55.428661
2091.796875	-54.495010
2092.773438	-55.512157
2093.750000	-54.425297
2094.726562	-54.920517
2095.703125	-54.750881
2096.679688	-54.355255
2097.656250	-55.236156
2098.632812	-54.577248
2099.609375	-54.724697
2100.585938	-53.717106
2101.562500	-55.297012
2102.539062	-54.452736
2103.515625	-55.968300
2104.492188	-56.036087
2105.468750	-54.477291
2106.445312	-54.556614
2107.421875	-55.195801
2108.398438	-54.236343
2109.375000	-53.655399
2110.351562	-55.020477
2111.328125	-53.830132
2112.304688	-55.588573
2113.281250	-55.197968
2114.257812	-54.303509
2115.234375	-54.032242
2116.210938	-54.829121
2117.187500	-55.065102
2118.164062	-55.635696
2119.140625	-55.733295
2120.117188	-55.657032
2121.093750	-55.262024
2122.070312	-54.309639
2123.046875	-55.600216
2124.023438	-54.928154
2125.000000	-55.208889
2125.976562	-56.444710
2126.953125	-54.355824
2127.929688	-54.595520
2128.906250	-54.420712
2129.882812	-53.631058
2130.859375	-54.510376
2131.835938	-53.881615
2132.812500	-53.621887
2133.789062	-54.789318
2134.765625	-55.198509
2135.742188	-55.404346
2136.718750	-53.712734
2137.695312	-55.018799
2138.671875	-54.465385
2139.648438	-54.140839
2140.625000	-53.358635
2141.601562	-54.454708
2142.578125	-52.984818
2143.554688	-53.974911
2144.531250	-52.821938
2145.507812	-53.689793
2146.484375	-53.813488
2147.460938	-51.186787
2148.437500	-53.683147
2149.414062	-53.969177
2150.390625	-52.240700
2151.367188	-52.346668
2152.343750	-51.139805
2153.320312	-50.643883
2154.296875	-50.646915
2155.273438	-50.416325
2156.250000	-50.887486
2157.226562	-50.743385
2158.203125	-51.439041
2159.179688	-50.155296
2160.156250	-49.295399
2161.132812	-49.618076
2162.109375	-49.054474
2163.085938	-49.364117
2164.062500	-48.731422
2165.039062	-48.220592
2166.015625	-48.973518
2166.992188	-47.383682
2167.968750	-48.505360
2168.945312	-48.219368
2169.921875	-48.451988
2170.898438	-46.479507
2171.875000	-45.389557
2172.851562	-46.387604
2173.828125	-45.135181
2174.804688	-44.579319
2175.781250	-45.713604
2176.757812	-44.999123
2177.734375	-45.096649
2178.710938	-45.205029
2179.687500	-43.837177
2180.664062	-43.890106
2181.640625	-42.295094
2182.617188	-42.571690
2183.593750	-43.833839
2184.570312	-42.524834
2185.546875	-42.950500
2186.523438	-43.650826
2187.500000	-43.132236
2188.476562	-42.155697
2189.453125	-43.162167
2190.429688	-43.636864
2191.406250	-42.787247
2192.382812	-43.796658
2193.359375	-44.254967
2194.335938	-44.335239
2195.312500	-43.902004
2196.289062	-44.923725
2197.265625	-45.609371
2198.242188	-45.029274
2199.218750	-45.854370
2200.195312	-46.376354
2201.171875	-47.821789
2202.148438	-46.990463
2203.125000	-46.748684
2204.101562	-47.378464
2205.078125	-47.333843
2206.054688	-49.227985
2207.031250	-47.634869
2208.007812	-48.279621
2208.984375	-47.571465
2209.960938	-49.542942
2210.937500	-49.020531
2211.914062	-49.303997
2212.890625	-49.614719
2213.867188	-49.849041
2214.843750	-49.364799
2215.820312	-51.348930
2216.796875	-50.365295
2217.773438	-50.498665
2218.750000	-51.155884
2219.726562	-50.544060
2220.703125	-50.052139
2221.679688	-51.704216
2222.656250	-51.527302
2223.632812	-52.506847
2224.609375	-52.661572
2225.585938	-51.472519
2226.562500	-51.825356
2227.539062	-51.323189
2228.515625	-50.915878
2229.492188	-52.399120
2230.468750	-52.804142
2231.445312	-53.587902
2232.421875	-52.333847
2233.398438	-51.163509
2234.375000	-51.994125
2235.351562	-52.471375
2236.328125	-52.274837
2237.304688	-52.530415
2238.281250	-52.567959
2239.257812	-53.090164
2240.234375	-52.576481
2241.210938	-51.228851
2242.187500	-51.661308
2243.164062	-52.799183
2244.140625	-53.067127
2245.117188	-52.764557
2246.093750	-52.448101
2247.070312	-52.585476
2248.046875	-52.001328
2249.023438	-52.764786
2250.000000	-53.723057
2250.976562	-51.969353
2251.953125	-53.439980
2252.929688	-52.646652
2253.906250	-54.284630
2254.882812	-53.028118
2255.859375	-53.255367
2256.835938	-52.792503
2257.812500	-53.569725
2258.789062	-53.511593
2259.765625	-52.826866
2260.742188	-52.881702
2261.718750	-52.221443
2262.695312	-53.369877
2263.671875	-52.114281
2264.648438	-52.427734
2265.625000	-53.000294
2266.601562	-53.300724
2267.578125	-52.860435
2268.554688	-52.478783
2269.531250	-51.361736
2270.507812	-51.672539
2271.484375	-51.616737
2272.460938	-53.129227
2273.437500	-52.981392
2274.414062	-52.847446
2275.390625	-52.782475
2276.367188	-52.029442
2277.343750	-50.648521
2278.320312	-52.561184
2279.296875	-50.365376
2280.273438	-50.880447
2281.250000	-50.753872
2282.226562	-50.822758
2283.203125	-51.148254
2284.179688	-51.969086
2285.156250	-52.730019
2286.132812	-51.980137
2287.109375	-50.103859
2288.085938	-49.714333
2289.062500	-50.342278
2290.039062	-50.530190
2291.015625	-49.278820
2291.992188	-49.970577
2292.968750	-50.579811
2293.945312	-49.738190
2294.921875	-49.016155
2295.898438	-49.436626
2296.875000	-49.761181
2297.851562	-48.749771
2298.828125	-48.675560
2299.804688	-47.704792
2300.781250	-46.807232
2301.757812	-47.758530
2302.734375	-47.568588
2303.710938	-46.807430
2304.687500	-46.625454
2305.664062	-47.620907
2306.640625	-46.547806
2307.617188	-46.238426
2308.593750	-46.234871
2309.570312	-45.524811
2310.546875	-45.996231
2311.523438	-44.394062
2312.500000	-44.977776
2313.476562	-43.381031
2314.453125	-42.907951
2315.429688	-43.601151
2316.406250	-44.558365
2317.382812	-43.337303
2318.359375	-43.573597
2319.335938	-43.332745
2320.312500	-41.130604
2321.289062	-42.500519
2322.265625	-41.707108
2323.242188	-42.343693
2324.218750	-42.000656
2325.195312	-42.057636
2326.171875	-42.895092
2327.148438	-41.895504
2328.125000	-41.964005
2329.101562	-42.273849
2330.078125	-42.186245
2331.054688	-44.227165
2332.031250	-44.329643
2333.007812	-44.254478
2333.984375	-44.155056
2334.960938	-44.505184
2335.937500	-44.853397
2336.914062	-44.206116
2337.890625	-44.966251
2338.867188	-47.223976
2339.843750	-44.503510
2340.820312	-44.290489
2341.796875	-45.571182
2342.773438	-45.300911
2343.750000	-45.984348
2344.726562	-47.090981
2345.703125	-46.946621
2346.679688	-45.627068
2347.656250	-46.253239
2348.632812	-46.370243
2349.609375	-47.891693
2350.585938	-48.068764
2351.562500	-48.775356
2352.539062	-48.747227
2353.515625	-49.441994
2354.492188	-48.083576
2355.468750	-49.170132
2356.445312	-49.688728
2357.421875	-49.846905
2358.398438	-50.189316
2359.375000	-50.647896
2360.351562	-50.185680
2361.328125	-49.207153
2362.304688	-48.582035
2363.281250	-50.955036
2364.257812	-49.384224
2365.234375	-50.245605
2366.210938	-50.867008
2367.187500	-51.606323
2368.164062	-51.890694
2369.140625	-52.169529
2370.117188	-51.855671
2371.093750	-51.117603
2372.070312	-50.969948
2373.046875	-51.101418
2374.023438	-51.055058
2375.000000	-51.672672
2375.976562	-52.543480
2376.953125	-52.427216
2377.929688	-51.675541
2378.906250	-51.791321
2379.882812	-51.439987
2380.859375	-51.595192
2381.835938	-52.579556
2382.812500	-52.073109
2383.789062	-51.608669
2384.765625	-51.863819
2385.742188	-52.609921
2386.718750	-51.985371
2387.695312	-52.073250
2388.671875	-52.061565
2389.648438	-52.067169
2390.625000	-51.850002
2391.601562	-51.461250
2392.578125	-52.709381
2393.554688	-50.895245
2394.531250	-52.293304
2395.507812	-51.503754
2396.484375	-52.341377
2397.460938	-54.203594
2398.437500	-51.559734
2399.414062	-53.728863
2400.390625	-52.770615
2401.367188	-51.706039
2402.343750	-51.147167
2403.320312	-51.729115
2404.296875	-52.766953
2405.273438	-52.700016
2406.250000	-52.615658
2407.226562	-51.503048
2408.203125	-51.113510
2409.179688	-52.013561
2410.156250	-53.107975
2411.132812	-51.984039
2412.109375	-52.291054
2413.085938	-51.385277
2414.062500	-51.521248
2415.039062	-50.680771
2416.015625	-51.410751
2416.992188	-51.755116
2417.968750	-51.477596
2418.945312	-51.417667
2419.921875	-51.395443
2420.898438	-52.540741
2421.875000	-51.262894
2422.851562	-51.401890
2423.828125	-50.568584
2424.804688	-50.426548
2425.781250	-49.222927
2426.757812	-50.497208
2427.734375	-49.985126
2428.710938	-50.035595
2429.687500	-49.717487
2430.664062	-49.395214
2431.640625	-50.370289
2432.617188	-48.996403
2433.593750	-50.071659
2434.570312	-48.241974
2435.546875	-48.981304
2436.523438	-48.426529
2437.500000	-47.881729
2438.476562	-47.496292
2439.453125	-47.625744
2440.429688	-47.535156
2441.406250	-47.422729
2442.382812	-46.451160
2443.359375	-46.854355
2444.335938	-47.252457
2445.312500	-46.438610
2446.289062	-44.553352
2447.265625	-46.155914
2448.242188	-45.890713
2449.218750	-45.583717
2450.195312	-44.470577
2451.171875	-44.955952
2452.148438	-45.172604
2453.125000	-44.015114
2454.101562	-44.657471
2455.078125	-43.795879
2456.054688	-44.145725
2457.031250	-44.410748
2458.007812	-44.238865
2458.984375	-44.269520
2459.960938	-43.818169
2460.937500	-42.473537
2461.914062	-42.412437
2462.890625	-43.617470
2463.867188	-42.717190
2464.843750	-41.226891
2465.820312	-41.336384
2466.796875	-41.854477
2467.773438	-41.609871
2468.750000	-43.255489
2469.726562	-43.173283
2470.703125	-42.482563
2471.679688	-43.264900
2472.656250	-42.946129
2473.632812	-42.023319
2474.609375	-43.685043
2475.585938	-43.577354
2476.562500	-43.663071
2477.539062	-45.337013
2478.515625	-44.541130
2479.492188	-44.434662
2480.468750	-46.081394
2481.445312	-46.534389
2482.421875	-45.255707
2483.398438	-45.342300
2484.375000	-46.455723
2485.351562	-49.548847
2486.328125	-47.648537
2487.304688	-47.451931
2488.281250	-47.745838
2489.257812	-46.954975
2490.234375	-46.907417
2491.210938	-47.762325
2492.187500	-49.164017
2493.164062	-47.668358
2494.140625	-49.586487
2495.117188	-49.232330
2496.093750	-48.630825
2497.070312	-48.278889
2498.046875	-48.817188
2499.023438	-48.684139
2500.000000	-49.764103
2500.976562	-49.514332
2501.953125	-49.497200
2502.929688	-49.289726
2503.906250	-49.702549
2504.882812	-49.601154
2505.859375	-49.984177
2506.835938	-50.885349
2507.812500	-51.078991
2508.789062	-50.188274
2509.765625	-51.450481
2510.742188	-50.796711
2511.718750	-51.158718
2512.695312	-51.113888
2513.671875	-52.363846
2514.648438	-51.882828
2515.625000	-52.616234
2516.601562	-51.184040
2517.578125	-51.524723
2518.554688	-52.260715
2519.531250	-51.375454
2520.507812	-51.522598
2521.484375	-51.480400
2522.460938	-51.316280
2523.437500	-51.568966
2524.414062	-52.028355
2525.390625	-52.366653
2526.367188	-53.175766
2527.343750	-52.413082
2528.320312	-52.217869
2529.296875	-52.969112
2530.273438	-51.793434
2531.250000	-53.466137
2532.226562	-52.357559
2533.203125	-52.371078
2534.179688	-52.343731
2535.156250	-51.589325
2536.132812	-50.667137
2537.109375	-53.249039
2538.085938	-53.289917
2539.062500	-51.029861
2540.039062	-52.315689
2541.015625	-51.882885
2541.992188	-52.595158
2542.968750	-52.585030
2543.945312	-51.593365
2544.921875	-51.518101
2545.898438	-50.894703
2546.875000	-52.506916
2547.851562	-51.440609
2548.828125	-52.584843
2549.804688	-51.885860
2550.781250	-51.595348
2551.757812	-50.806061
2552.734375	-52.192490
2553.710938	-51.471592
2554.687500	-51.033249
2555.664062	-52.545898
2556.640625	-51.070446
2557.617188	-51.041706
2558.593750	-51.206890
2559.570312	-50.268669
2560.546875	-49.747353
2561.523438	-49.974117
2562.500000	-50.403217
2563.476562	-49.567307
2564.453125	-50.136368
2565.429688	-50.766060
2566.406250	-50.105900
2567.382812	-51.323360
2568.359375	-50.049915
2569.335938	-48.589989
2570.312500	-49.353970
2571.289062	-49.990696
2572.265625	-47.642822
2573.242188	-49.090263
2574.218750	-47.523220
2575.195312	-47.464954
2576.171875	-47.326344
2577.148438	-47.517708
2578.125000	-46.963085
2579.101562	-47.747452
2580.078125	-48.459362
2581.054688	-47.868969
2582.031250	-46.342026
2583.007812	-45.841637
2583.984375	-45.553989
2584.960938	-46.547386
2585.937500	-45.380283
2586.914062	-45.788525
2587.890625	-44.631695
2588.867188	-44.035553
2589.843750	-44.285973
2590.820312	-44.064674
2591.796875	-43.905811
2592.773438	-43.810528
2593.750000	-42.840771
2594.726562	-43.050720
2595.703125	-43.793877
2596.679688	-42.922642
2597.656250	-41.811543
2598.632812	-41.189880
2599.609375	-41.252914
2600.585938	-42.525616
2601.562500	-41.531429
2602.539062	-42.269402
2603.515625	-43.315857
2604.492188	-42.466461
2605.468750	-40.644653
2606.445312	-41.398800
2607.421875	-41.905655
2608.398438	-42.732780
2609.375000	-43.406971
2610.351562	-42.558273
2611.328125	-42.964085
2612.304688	-43.752724
2613.281250	-43.867260
2614.257812	-45.385571
2615.234375	-46.007923
2616.210938	-46.234711
2617.187500	-45.374237
2618.164062	-44.705261
2619.140625	-46.536198
2620.117188	-45.945286
2621.093750	-47.121853
2622.070312	-46.472702
2623.046875	-47.501385
2624.023438	-46.787163
2625.000000	-47.455811
2625.976562	-49.174053
2626.953125	-49.851402
2627.929688	-48.092964
2628.906250	-47.417843
2629.882812	-48.398239
2630.859375	-48.575527
2631.835938	-49.237194
2632.812500	-49.215443
2633.789062	-49.800671
2634.765625	-51.748634
2635.742188	-49.571781
2636.718750	-50.110466
2637.695312	-50.324139
2638.671875	-51.069759
2639.648438	-51.246044
2640.625000	-50.775574
2641.601562	-51.411674
2642.578125	-50.990227
2643.554688	-49.623268
2644.531250	-49.737316
2645.507812	-51.919121
2646.484375	-51.815884
2647.460938	-51.974228
2648.437500	-51.413559
2649.414062	-52.072338
2650.390625	-51.723076
2651.367188	-52.226261
2652.343750	-51.735947
2653.320312	-52.269451
2654.296875	-52.662979
2655.273438	-51.678967
2656.250000	-52.496735
2657.226562	-52.733440
2658.203125	-52.062668
2659.179688	-53.145226
2660.156250	-51.115009
2661.132812	-53.362034
2662.109375	-51.644382
2663.085938	-51.987534
2664.062500	-52.426598
2665.039062	-52.454987
2666.015625	-53.108631
2666.992188	-53.646290
2667.968750	-53.192684
2668.945312	-53.369030
2669.921875	-53.743805
2670.898438	-55.028721
2671.875000	-53.003578
2672.851562	-53.950058
2673.828125	-53.542168
2674.804688	-53.538704
2675.781250	-53.012047
2676.757812	-52.481922
2677.734375	-52.497608
2678.710938	-52.672966
2679.687500	-53.029327
2680.664062	-51.096287
2681.640625	-52.850159
2682.617188	-53.161438
2683.593750	-53.032833
2684.570312	-51.862713
2685.546875	-52.501019
2686.523438	-52.045773
2687.500000	-52.869171
2688.476562	-52.975731
2689.453125	-52.653156
2690.429688	-52.603828
2691.406250	-51.659508
2692.382812	-51.507660
2693.359375	-51.791542
2694.335938	-52.153675
2695.312500	-52.353634
2696.289062	-52.117332
2697.265625	-52.673061
2698.242188	-51.635502
2699.218750	-50.938267
2700.195312	-51.172070
2701.171875	-52.403835
2702.148438	-49.771721
2703.125000	-50.118332
2704.101562	-50.392555
2705.078125	-49.867920
2706.054688	-50.892990
2707.031250	-49.713516
2708.007812	-50.632195
2708.984375	-50.173080
2709.960938	-50.215717
2710.937500	-50.417065
2711.914062	-49.112736
2712.890625	-49.192131
2713.867188	-46.988319
2714.843750	-49.431423
2715.820312	-48.857193
2716.796875	-48.126446
2717.773438	-47.969063
2718.750000	-47.207775
2719.726562	-46.696312
2720.703125	-46.382954
2721.679688	-45.720741
2722.656250	-46.556465
2723.632812	-45.965759
2724.609375	-44.746124
2725.585938	-45.865070
2726.562500	-45.541866
2727.539062	-45.158482
2728.515625	-44.770874
2729.492188	-44.815125
2730.468750	-42.144527
2731.445312	-43.103951
2732.421875	-43.024364
2733.398438	-42.732864
2734.375000	-42.541859
2735.351562	-41.843929
2736.328125	-41.735420
2737.304688	-42.208519
2738.281250	-42.619205
2739.257812	-42.624863
2740.234375	-41.919033
2741.210938	-42.567833
2742.187500	-42.704071
2743.164062	-42.354748
2744.140625	-43.299599
2745.117188	-43.131763
2746.093750	-43.553520
2747.070312	-43.302589
2748.046875	-44.085529
2749.023438	-45.218632
2750.000000	-44.456654
2750.976562	-46.976864
2751.953125	-45.899040
2752.929688	-45.160030
2753.906250	-45.743832
2754.882812	-44.934113
2755.859375	-47.915787
2756.835938	-47.925476
2757.812500	-45.773800
2758.789062	-47.361572
2759.765625	-47.740376
2760.742188	-47.486839
2761.718750	-49.068993
2762.695312	-48.593449
2763.671875	-48.182636
2764.648438	-49.357544
2765.625000	-48.958424
2766.601562	-50.358372
2767.578125	-49.455395
2768.554688	-49.946541
2769.531250	-51.041313
2770.507812	-50.073463
2771.484375	-52.624950
2772.460938	-51.526752
2773.437500	-51.254471
2774.414062	-51.859341
2775.390625	-50.880184
2776.367188	-52.022366
2777.343750	-52.658775
2778.320312	-51.036140
2779.296875	-51.464485
2780.273438	-51.337601
2781.250000	-51.394005
2782.226562	-52.256474
2783.203125	-52.037323
2784.179688	-52.155079
2785.156250	-52.818615
2786.132812	-52.250225
2787.109375	-52.130474
2788.085938	-51.771137
2789.062500	-52.472610
2790.039062	-54.056602
2791.015625	-53.145393
2791.992188	-52.593193
2792.968750	-52.965210
2793.945312	-53.332775
2794.921875	-52.052380
2795.898438	-51.597851
2796.875000	-52.421356
2797.851562	-53.637501
2798.828125	-53.617073
2799.804688	-53.641983
2800.781250	-52.758423
2801.757812	-53.460773
2802.734375	-54.517197
2803.710938	-53.497101
2804.687500	-54.055607
2805.664062	-53.928928
2806.640625	-53.161606
2807.617188	-52.427902
2808.593750	-53.215443
2809.570312	-53.664810
2810.546875	-53.739059
2811.523438	-53.743580
2812.500000	-52.997162
2813.476562	-54.147926
2814.453125	-53.816257
2815.429688	-53.318775
2816.406250	-53.583244
2817.382812	-53.028412
2818.359375	-53.388973
2819.335938	-53.820763
2820.312500	-52.731052
2821.289062	-52.747169
2822.265625	-52.769501
2823.242188	-53.372917
2824.218750	-52.757435
2825.195312	-52.657135
2826.171875	-52.207424
2827.148438	-52.180805
2828.125000	-52.674358
2829.101562	-52.549713
2830.078125	-53.009033
2831.054688	-53.069309
2832.031250	-52.206863
2833.007812	-51.043949
2833.984375	-52.339840
2834.960938	-52.450722
2835.937500	-50.375401
2836.914062	-51.999313
2837.890625	-51.825558
2838.867188	-51.747082
2839.843750	-50.960278
2840.820312	-50.957218
2841.796875	-50.611210
2842.773438	-51.361244
2843.750000	-50.152218
2844.726562	-51.905712
2845.703125	-50.037521
2846.679688	-50.366531
2847.656250	-49.901516
2848.632812	-49.388653
2849.609375	-47.882675
2850.585938	-48.858402
2851.562500	-48.351616
2852.539062	-48.109436
2853.515625	-47.997292
2854.492188	-48.995102
2855.468750	-46.992458
2856.445312	-47.403027
2857.421875	-48.479713
2858.398438	-46.873291
2859.375000	-47.182243
2860.351562	-45.829166
2861.328125	-47.979111
2862.304688	-44.835175
2863.281250	-45.250141
2864.257812	-45.139343
2865.234375	-44.999855
2866.210938	-45.368454
2867.187500	-43.745331
2868.164062	-44.584530
2869.140625	-43.423470
2870.117188	-42.943417
2871.093750	-41.852680
2872.070312	-43.893242
2873.046875	-42.548962
2874.023438	-41.991108
2875.000000	-42.126350
2875.976562	-41.317108
2876.953125	-43.881210
2877.929688	-44.285915
2878.906250	-43.989498
2879.882812	-44.336147
2880.859375	-44.369690
2881.835938	-43.375340
2882.812500	-44.538162
2883.789062	-44.347412
2884.765625	-43.911366
2885.742188	-46.042469
2886.718750	-45.851059
2887.695312	-44.497547
2888.671875	-46.048702
2889.648438	-46.219028
2890.625000	-46.209930
2891.601562	-46.936214
2892.578125	-46.604942
2893.554688	-47.791847
2894.531250	-48.159794
2895.507812	-47.445450
2896.484375	-48.126423
2897.460938	-48.537621
2898.437500	-49.588917
2899.414062	-47.899971
2900.390625	-48.272739
2901.367188	-48.361408
2902.343750	-50.168613
2903.320312	-50.857231
2904.296875	-49.930382
2905.273438	-50.194050
2906.250000	-51.063541
2907.226562	-49.940071
2908.203125	-50.466759
2909.179688	-50.869164
2910.156250	-51.928646
2911.132812	-52.515377
2912.109375	-53.032497
2913.085938	-54.469082
2914.062500	-52.526306
2915.039062	-51.529415
2916.015625	-53.496078
2916.992188	-52.873222
2917.968750	-51.739384
2918.945312	-53.106731
2919.921875	-51.620323
2920.898438	-53.460896
2921.875000	-53.306202
2922.851562	-53.112282
2923.828125	-52.348297
2924.804688	-53.883549
2925.781250	-53.979748
2926.757812	-52.049324
2927.734375	-53.605976
2928.710938	-52.860092
2929.687500	-54.424271
2930.664062	-53.570515
2931.640625	-53.931099
2932.617188	-53.565212
2933.593750	-52.858521
2934.570312	-54.090439
2935.546875	-55.050213
2936.523438	-53.762897
2937.500000	-54.790218
2938.476562	-53.727840
2939.453125	-53.938660
2940.429688	-52.470703
2941.406250	-53.955372
2942.382812	-53.868629
2943.359375	-53.716282
2944.335938	-54.182823
2945.312500	-54.782104
2946.289062	-53.508575
2947.265625	-53.581829
2948.242188	-53.336529
2949.218750	-53.435272
2950.195312	-54.798660
2951.171875	-53.149994
2952.148438	-53.545208
2953.125000	-54.416813
2954.101562	-53.607189
2955.078125	-54.722988
2956.054688	-54.079498
2957.031250	-53.817638
2958.007812	-52.482338
2958.984375	-53.350388
2959.960938	-53.213543
2960.937500	-52.998722
2961.914062	-53.769924
2962.890625	-52.436928
2963.867188	-52.486599
2964.843750	-54.144829
2965.820312	-54.668236
2966.796875	-53.312931
2967.773438	-52.945412
2968.750000	-52.863369
2969.726562	-52.358170
2970.703125	-52.550358
2971.679688	-52.965378
2972.656250	-52.210762
2973.632812	-51.752113
2974.609375	-51.868015
2975.585938	-50.924480
2976.562500	-51.890148
2977.539062	-51.666824
2978.515625	-50.877338
2979.492188	-51.900135
2980.468750	-51.126678
2981.445312	-50.047325
2982.421875	-50.960739
2983.398438	-50.823074
2984.375000	-51.614479
2985.351562	-50.035156
2986.328125	-49.219700
2987.304688	-49.897236
2988.281250	-49.530346
2989.257812	-48.131237
2990.234375	-48.031231
2991.210938	-48.828129
2992.187500	-47.789402
2993.164062	-48.001442
2994.140625	-47.721786
2995.117188	-48.131100
2996.093750	-47.189518
2997.070312	-47.520119
2998.046875	-47.026321
2999.023438	-46.132725
3000.000000	-45.121128
3000.976562	-46.301537
3001.953125	-45.639214
3002.929688	-45.095921
3003.906250	-43.800896
3004.882812	-43.098213
3005.859375	-43.714405
3006.835938	-44.684006
3007.812500	-44.581482
3008.789062	-43.528809
3009.765625	-43.933998
3010.742188	-43.376324
3011.718750	-43.376980
3012.695312	-43.654293
3013.671875	-42.206936
3014.648438	-43.233070
3015.625000	-43.286449
3016.601562	-43.473595
3017.578125	-43.468220
3018.554688	-43.703232
3019.531250	-44.019207
3020.507812	-44.982059
3021.484375	-45.106049
3022.460938	-44.723930
3023.437500	-46.727386
3024.414062	-46.955219
3025.390625	-45.669243
3026.367188	-46.467766
3027.343750	-46.864777
3028.320312	-46.450470
3029.296875	-45.862774
3030.273438	-47.773083
3031.250000	-46.925312
3032.226562	-49.444454
3033.203125	-50.121834
3034.179688	-48.837978
3035.156250	-46.984024
3036.132812	-49.740871
3037.109375	-49.062744
3038.085938	-50.555504
3039.062500	-50.078354
3040.039062	-49.694618
3041.015625	-50.059795
3041.992188	-50.698967
3042.968750	-49.826572
3043.945312	-50.361683
3044.921875	-51.511303
3045.898438	-51.938663
3046.875000	-52.015816
3047.851562	-51.667553
3048.828125	-50.903271
3049.804688	-52.741592
3050.781250	-52.087315
3051.757812	-52.229710
3052.734375	-52.899193
3053.710938	-52.168701
3054.687500	-52.145832
3055.664062	-53.230946
3056.640625	-52.979145
3057.617188	-51.041290
3058.593750	-52.683727
3059.570312	-53.322266
3060.546875	-53.608208
3061.523438	-53.678757
3062.500000	-54.039928
3063.476562	-52.978317
3064.453125	-53.513836
3065.429688	-52.756336
3066.406250	-52.174820
3067.382812	-53.613499
3068.359375	-54.362518
3069.335938	-53.121655
3070.312500	-52.719334
3071.289062	-53.518974
3072.265625	-53.196018
3073.242188	-54.138367
3074.218750	-54.120247
3075.195312	-53.368744
3076.171875	-53.194931
3077.148438	-54.039906
3078.125000	-54.125839
3079.101562	-53.106934
3080.078125	-53.941135
3081.054688	-54.494324
3082.031250	-54.664856
3083.007812	-54.798714
3083.984375	-53.601913
3084.960938	-55.049393
3085.937500	-55.189728
3086.914062	-55.597916
3087.890625	-53.665756
3088.867188	-54.377319
3089.843750	-55.252415
3090.820312	-55.034554
3091.796875	-53.612164
3092.773438	-54.184708
3093.750000	-54.763577
3094.726562	-54.818027
3095.703125	-53.998585
3096.679688	-53.393959
3097.656250	-53.609215
3098.632812	-54.684753
3099.609375	-52.993423
3100.585938	-53.372044
3101.562500	-54.430275
3102.539062	-52.131321
3103.515625	-52.608051
3104.492188	-52.900333
3105.468750	-52.588043
3106.445312	-52.100094
3107.421875	-52.051899
3108.398438	-52.824268
3109.375000	-52.517365
3110.351562	-51.160583
3111.328125	-52.139549
3112.304688	-51.053837
3113.281250	-50.567917
3114.257812	-51.169273
3115.234375	-51.715668
3116.210938	-50.777275
