Frequency (Hz)	Level (dB)
1983.398438	-58.065342
1984.375000	-58.518398
1985.351562	-58.421158
1986.328125	-58.481781
1987.304688	-55.524345
1988.281250	-55.589569
1989.257812	-56.532066
1990.234375	-56.354107
1991.210938	-55.609489
1992.187500	-56.005035
1993.164062	-56.838261
1994.140625	-54.635918
1995.117188	-52.703056
1996.093750	-53.091778
1997.070312	-55.542847
1998.046875	-52.557064
1999.023438	-52.125427
2000.000000	-53.483788
2000.976562	-52.594143
2001.953125	-52.868851
2002.929688	-50.699928
2003.906250	-51.708389
2004.882812	-49.965363
2005.859375	-49.107487
2006.835938	-50.864613
2007.812500	-50.845024
2008.789062	-50.548401
2009.765625	-48.171207
2010.742188	-47.998390
2011.718750	-48.884346
2012.695312	-48.073772
2013.671875	-47.971226
2014.648438	-46.079025
2015.625000	-48.723236
2016.601562	-48.155903
2017.578125	-47.986771
2018.554688	-48.154385
2019.531250	-49.021698
2020.507812	-46.900562
2021.484375	-48.078175
2022.460938	-50.178017
2023.437500	-49.400387
2024.414062	-48.547760
2025.390625	-49.347233
2026.367188	-49.096996
2027.343750	-51.009346
2028.320312	-52.326904
2029.296875	-52.412155
2030.273438	-50.907436
2031.250000	-53.019108
2032.226562	-54.521420
2033.203125	-52.080666
2034.179688	-53.383202
2035.156250	-54.895008
2036.132812	-53.497490
2037.109375	-54.770191
2038.085938	-55.072609
2039.062500	-56.320999
2040.039062	-55.150291
2041.015625	-54.662521
2041.992188	-55.955570
2042.968750	-55.932064
2043.945312	-54.781387
2044.921875	-56.242756
2045.898438	-57.218311
2046.875000	-55.959061
2047.851562	-56.023247
2048.828125	-56.037357
2049.804688	-57.963947
2050.781250	-55.875576
2051.757812	-56.019066
2052.734375	-57.572594
2053.710938	-57.336868
2054.687500	-58.000515
2055.664062	-57.891022
2056.640625	-55.969364
2057.617188	-56.960178
2058.593750	-58.546707
2059.570312	-58.442493
2060.546875	-58.102627
2061.523438	-56.648212
2062.500000	-56.050304
2063.476562	-59.672768
2064.453125	-58.854202
2065.429688	-57.412754
2066.406250	-58.845005
2067.382812	-57.271664
2068.359375	-58.579269
2069.335938	-57.387524
2070.312500	-58.908287
2071.289062	-58.969936
2072.265625	-57.860222
2073.242188	-57.450089
2074.218750	-58.769432
2075.195312	-58.146706
2076.171875	-58.358543
2077.148438	-60.306671
2078.125000	-58.461987
2079.101562	-60.953201
2080.078125	-57.820808
2081.054688	-58.607758
2082.031250	-57.151440
2083.007812	-59.070324
2083.984375	-57.928371
2084.960938	-60.130100
2085.937500	-59.452446
2086.914062	-59.016384
2087.890625	-59.286472
2088.867188	-57.726063
2089.843750	-58.240494
2090.820312	-58.851860
2091.796875	-57.798214
2092.773438	-57.287872
2093.750000	-58.122120
2094.726562	-60.045910
2095.703125	-58.143082
2096.679688	-59.577892
2097.656250	-59.975845
2098.632812	-56.728760
2099.609375	-57.691544
2100.585938	-57.720467
2101.562500	-57.845528
2102.539062	-57.736530
2103.515625	-57.488102
2104.492188	-57.919468
2105.468750	-57.728157
2106.445312	-58.843838
2107.421875	-57.679714
2108.398438	-56.787582
2109.375000	-56.590549
2110.351562	-54.910122
2111.328125	-58.992107
2112.304688	-57.923683
2113.281250	-56.278072
2114.257812	-57.260204
2115.234375	-55.618622
2116.210938	-54.169498
2117.187500	-57.697632
2118.164062	-55.062813
2119.140625	-53.546291
2120.117188	-55.377552
2121.093750	-54.653965
2122.070312	-54.465309
2123.046875	-54.067913
2124.023438	-51.970036
2125.000000	-53.457905
2125.976562	-51.851353
2126.953125	-53.494308
2127.929688	-51.424892
2128.906250	-50.560894
2129.882812	-53.115879
2130.859375	-52.296558
2131.835938	-51.254284
2132.812500	-51.776421
2133.789062	-51.412468
2134.765625	-51.002388
2135.742188	-48.382980
2136.718750	-50.968887
2137.695312	-51.601215
2138.671875	-49.269913
2139.648438	-49.992664
2140.625000	-49.426975
2141.601562	-48.287830
2142.578125	-48.758125
2143.554688	-48.726971
2144.531250	-48.020878
2145.507812	-46.467426
2146.484375	-45.667023
2147.460938	-46.657707
2148.437500	-46.309757
2149.414062	-46.713894
2150.390625	-45.820530
2151.367188	-46.664349
2152.343750	-46.875904
2153.320312	-47.880211
2154.296875	-48.534122
2155.273438	-46.563423
2156.250000	-47.943928
2157.226562	-47.644958
2158.203125	-47.794468
2159.179688	-50.086498
2160.156250	-50.293270
2161.132812	-50.164478
2162.109375	-48.572990
2163.085938	-50.472149
2164.062500	-48.497414
2165.039062	-50.583992
2166.015625	-52.908993
2166.992188	-50.251995
2167.968750	-51.870995
2168.945312	-51.541481
2169.921875	-49.782276
2170.898438	-52.708450
2171.875000	-52.252529
2172.851562	-51.369247
2173.828125	-51.569111
2174.804688	-52.418087
2175.781250	-54.342434
2176.757812	-54.502029
2177.734375	-53.280697
2178.710938	-54.309971
2179.687500	-53.863590
2180.664062	-56.332626
2181.640625	-54.075634
2182.617188	-54.299385
2183.593750	-53.909691
2184.570312	-54.076916
2185.546875	-54.646290
2186.523438	-55.068005
2187.500000	-55.531818
2188.476562	-56.312042
2189.453125	-54.017109
2190.429688	-57.092194
2191.406250	-56.845421
2192.382812	-55.739323
2193.359375	-55.085705
2194.335938	-56.672581
2195.312500	-57.189987
2196.289062	-56.356499
2197.265625	-55.027782
2198.242188	-55.166725
2199.218750	-54.825886
2200.195312	-56.818348
2201.171875	-56.840195
2202.148438	-56.224518
2203.125000	-56.654087
2204.101562	-58.067829
2205.078125	-55.418713
2206.054688	-55.892578
2207.031250	-57.323128
2208.007812	-56.507607
2208.984375	-55.650448
2209.960938	-55.675701
2210.937500	-57.478260
2211.914062	-57.640076
2212.890625	-58.195557
2213.867188	-56.097004
2214.843750	-57.312473
2215.820312	-55.916752
2216.796875	-55.834702
2217.773438	-56.492176
2218.750000	-57.322578
2219.726562	-56.842865
2220.703125	-55.819538
2221.679688	-56.568947
2222.656250	-55.018620
2223.632812	-56.078148
2224.609375	-56.453026
2225.585938	-56.363800
2226.562500	-54.195827
2227.539062	-57.661480
2228.515625	-54.891144
2229.492188	-54.704937
2230.468750	-55.346985
2231.445312	-58.703026
2232.421875	-55.741886
2233.398438	-55.171364
2234.375000	-56.167435
2235.351562	-56.047737
2236.328125	-57.372650
2237.304688	-54.706631
2238.281250	-54.158298
2239.257812	-54.764015
2240.234375	-55.050987
2241.210938	-55.172676
2242.187500	-55.018040
2243.164062	-54.700420
2244.140625	-56.856369
2245.117188	-55.626156
2246.093750	-53.961033
2247.070312	-54.150715
2248.046875	-55.355175
2249.023438	-54.595615
2250.000000	-53.188400
2250.976562	-51.917625
2251.953125	-53.000778
2252.929688	-53.676834
2253.906250	-54.778698
2254.882812	-53.756943
2255.859375	-51.873341
2256.835938	-52.759087
2257.812500	-54.198765
2258.789062	-53.807270
2259.765625	-52.338753
2260.742188	-52.734913
2261.718750	-51.393204
2262.695312	-52.929272
2263.671875	-51.480137
2264.648438	-50.856853
2265.625000	-50.190445
2266.601562	-52.168720
2267.578125	-50.030773
2268.554688	-49.232059
2269.531250	-48.981777
2270.507812	-50.996185
2271.484375	-49.710728
2272.460938	-47.984421
2273.437500	-48.644615
2274.414062	-49.594097
2275.390625	-48.848831
2276.367188	-48.175552
2277.343750	-48.158108
2278.320312	-46.853931
2279.296875	-47.054184
2280.273438	-47.032600
2281.250000	-47.385777
2282.226562	-48.531906
2283.203125	-45.650936
2284.179688	-47.063068
2285.156250	-49.563416
2286.132812	-45.725071
2287.109375	-47.456913
2288.085938	-46.274067
2289.062500	-47.868561
2290.039062	-47.796898
2291.015625	-46.460842
2291.992188	-46.405704
2292.968750	-46.432236
2293.945312	-46.834301
2294.921875	-47.926071
2295.898438	-48.733440
2296.875000	-49.082329
2297.851562	-47.395588
2298.828125	-48.650238
2299.804688	-48.350464
2300.781250	-48.467365
2301.757812	-48.935379
2302.734375	-48.983971
2303.710938	-49.542355
2304.687500	-50.077049
2305.664062	-51.511112
2306.640625	-50.174381
2307.617188	-51.094116
2308.593750	-50.186615
2309.570312	-50.294342
2310.546875	-51.640522
2311.523438	-51.160061
2312.500000	-51.671566
2313.476562	-51.919472
2314.453125	-51.309525
2315.429688	-51.600857
2316.406250	-51.922417
2317.382812	-54.584057
2318.359375	-54.667130
2319.335938	-52.829899
2320.312500	-52.251759
2321.289062	-52.264141
2322.265625	-54.809391
2323.242188	-54.139271
2324.218750	-52.979706
2325.195312	-54.465256
2326.171875	-54.047329
2327.148438	-52.934715
2328.125000	-50.982880
2329.101562	-54.458103
2330.078125	-53.963924
2331.054688	-53.646458
2332.031250	-52.469967
2333.007812	-55.990017
2333.984375	-54.308800
2334.960938	-55.182137
2335.937500	-56.938995
2336.914062	-55.931366
2337.890625	-55.217468
2338.867188	-55.527985
2339.843750	-54.826466
2340.820312	-54.483551
2341.796875	-54.783806
2342.773438	-55.209301
2343.750000	-55.813622
2344.726562	-54.955326
2345.703125	-56.824436
2346.679688	-53.083885
2347.656250	-55.717609
2348.632812	-56.867329
2349.609375	-57.091717
2350.585938	-57.358955
2351.562500	-54.497513
2352.539062	-53.730549
2353.515625	-55.906033
2354.492188	-57.258686
2355.468750	-55.992062
2356.445312	-56.591900
2357.421875	-54.797562
2358.398438	-56.045437
2359.375000	-56.234566
2360.351562	-57.235878
2361.328125	-57.103077
2362.304688	-55.572994
2363.281250	-55.412746
2364.257812	-55.400402
2365.234375	-54.560429
2366.210938	-55.825066
2367.187500	-54.940926
2368.164062	-54.224594
2369.140625	-57.203262
2370.117188	-54.290012
2371.093750	-54.685333
2372.070312	-56.186703
2373.046875	-55.357269
2374.023438	-56.367561
2375.000000	-56.088829
2375.976562	-55.104462
2376.953125	-55.999359
2377.929688	-55.172592
2378.906250	-53.196243
2379.882812	-55.733009
2380.859375	-53.973335
2381.835938	-55.546829
2382.812500	-53.631638
2383.789062	-54.980431
2384.765625	-54.742573
2385.742188	-53.412136
2386.718750	-51.878971
2387.695312	-53.736294
2388.671875	-55.061638
2389.648438	-52.668571
2390.625000	-54.551941
2391.601562	-52.168427
2392.578125	-52.118584
2393.554688	-51.421844
2394.531250	-52.069592
2395.507812	-51.848904
2396.484375	-51.967068
2397.460938	-50.520653
2398.437500	-50.687408
2399.414062	-52.174950
2400.390625	-52.054802
2401.367188	-50.900574
2402.343750	-50.702728
2403.320312	-49.537823
2404.296875	-49.413605
2405.273438	-50.221119
2406.250000	-50.995552
2407.226562	-50.632023
2408.203125	-50.684498
2409.179688	-51.231800
2410.156250	-50.677071
2411.132812	-48.573330
2412.109375	-48.452648
2413.085938	-48.806973
2414.062500	-47.389576
2415.039062	-46.096516
2416.015625	-45.605251
2416.992188	-47.918751
2417.968750	-45.960098
2418.945312	-45.394474
2419.921875	-46.622833
2420.898438	-45.025818
2421.875000	-46.805779
2422.851562	-47.643120
2423.828125	-46.497105
2424.804688	-46.633026
2425.781250	-46.096092
2426.757812	-47.543255
2427.734375	-46.792709
2428.710938	-47.757683
2429.687500	-45.686478
2430.664062	-44.894550
2431.640625	-46.624928
2432.617188	-46.916363
2433.593750	-48.440292
2434.570312	-46.589588
2435.546875	-48.856888
2436.523438	-47.841553
2437.500000	-51.474663
2438.476562	-49.280296
2439.453125	-48.206223
2440.429688	-50.998703
2441.406250	-49.914707
2442.382812	-50.773663
2443.359375	-50.325314
2444.335938	-50.152222
2445.312500	-51.140682
2446.289062	-51.574047
2447.265625	-50.763954
2448.242188	-50.823746
2449.218750	-51.574795
2450.195312	-52.209618
2451.171875	-52.186588
2452.148438	-51.008495
2453.125000	-50.562584
2454.101562	-52.223938
2455.078125	-53.038612
2456.054688	-53.515808
2457.031250	-51.657776
2458.007812	-52.216724
2458.984375	-55.385071
2459.960938	-52.852612
2460.937500	-54.160046
2461.914062	-54.205532
2462.890625	-52.315144
2463.867188	-52.626507
2464.843750	-54.136227
2465.820312	-53.984116
2466.796875	-53.826576
2467.773438	-56.339413
2468.750000	-54.588787
2469.726562	-56.702126
2470.703125	-55.071247
2471.679688	-55.871204
2472.656250	-54.803810
2473.632812	-53.922199
2474.609375	-56.014549
2475.585938	-56.199795
2476.562500	-54.197357
2477.539062	-57.310352
2478.515625	-55.806492
2479.492188	-55.892643
2480.468750	-55.725513
2481.445312	-55.336197
2482.421875	-55.004059
2483.398438	-56.856041
2484.375000	-57.407207
2485.351562	-55.520863
2486.328125	-54.569439
2487.304688	-55.401184
2488.281250	-58.068542
2489.257812	-55.040024
2490.234375	-55.064152
2491.210938	-55.971870
2492.187500	-57.121277
2493.164062	-55.902061
2494.140625	-54.942219
2495.117188	-56.407112
2496.093750	-55.959335
2497.070312	-55.468990
2498.046875	-55.650566
2499.023438	-55.363293
2500.000000	-56.556416
2500.976562	-55.178284
2501.953125	-56.924427
2502.929688	-54.417873
2503.906250	-56.164284
2504.882812	-55.429317
2505.859375	-55.919556
2506.835938	-55.055916
2507.812500	-53.386219
2508.789062	-56.243931
2509.765625	-55.230297
2510.742188	-55.469963
2511.718750	-56.500767
2512.695312	-54.266724
2513.671875	-54.157608
2514.648438	-54.939754
2515.625000	-54.486465
2516.601562	-54.967865
2517.578125	-53.723698
2518.554688	-53.514832
2519.531250	-54.661240
2520.507812	-54.725471
2521.484375	-55.743351
2522.460938	-54.179466
2523.437500	-54.936176
2524.414062	-53.903645
2525.390625	-52.724926
2526.367188	-53.371124
2527.343750	-54.009171
2528.320312	-53.609947
2529.296875	-53.562061
2530.273438	-52.796894
2531.250000	-53.124271
2532.226562	-51.925270
2533.203125	-51.635628
2534.179688	-52.878780
2535.156250	-53.496738
2536.132812	-51.187607
2537.109375	-51.883919
2538.085938	-51.435368
2539.062500	-50.058956
2540.039062	-51.593712
2541.015625	-48.678482
2541.992188	-50.367176
2542.968750	-48.953503
2543.945312	-48.840240
2544.921875	-50.602367
2545.898438	-51.057964
2546.875000	-47.912441
2547.851562	-49.252468
2548.828125	-47.773521
2549.804688	-46.445400
2550.781250	-46.425446
2551.757812	-47.036308
2552.734375	-46.741852
2553.710938	-45.177219
2554.687500	-47.098049
2555.664062	-49.454094
2556.640625	-46.868404
2557.617188	-46.238438
2558.593750	-45.414829
2559.570312	-45.553429
2560.546875	-44.779556
2561.523438	-45.807816
2562.500000	-47.566734
2563.476562	-45.792328
2564.453125	-44.595795
2565.429688	-46.258789
2566.406250	-48.085670
2567.382812	-46.150604
2568.359375	-47.526455
2569.335938	-48.897865
2570.312500	-47.739708
2571.289062	-47.388523
2572.265625	-48.900589
2573.242188	-49.322823
2574.218750	-50.255451
2575.195312	-48.262417
2576.171875	-48.217087
2577.148438	-49.255501
2578.125000	-49.685158
2579.101562	-51.621845
2580.078125	-50.253555
2581.054688	-50.542507
2582.031250	-51.860329
2583.007812	-52.087181
2583.984375	-52.108154
2584.960938	-50.744736
2585.937500	-52.059025
2586.914062	-52.731689
2587.890625	-51.077728
2588.867188	-51.908363
2589.843750	-54.137768
2590.820312	-52.664783
2591.796875	-51.381172
2592.773438	-55.307312
2593.750000	-52.477222
2594.726562	-55.899109
2595.703125	-54.638332
2596.679688	-53.292797
2597.656250	-53.861710
2598.632812	-54.244942
2599.609375	-54.826263
2600.585938	-55.175331
2601.562500	-56.788021
2602.539062	-54.938900
2603.515625	-53.951721
2604.492188	-55.278587
2605.468750	-55.710991
2606.445312	-53.568844
2607.421875	-57.247257
2608.398438	-53.880489
2609.375000	-54.234280
2610.351562	-54.138134
2611.328125	-57.202965
2612.304688	-57.022453
2613.281250	-54.453793
2614.257812	-56.250378
2615.234375	-56.368046
2616.210938	-56.261673
2617.187500	-57.121513
2618.164062	-54.871582
2619.140625	-55.776096
2620.117188	-56.045883
2621.093750	-54.409195
2622.070312	-56.924320
2623.046875	-56.215199
2624.023438	-56.829514
2625.000000	-57.168491
2625.976562	-55.894028
2626.953125	-58.141823
2627.929688	-55.824833
2628.906250	-56.848022
2629.882812	-56.861393
2630.859375	-55.012714
2631.835938	-55.227776
2632.812500	-55.891682
2633.789062	-56.399033
2634.765625	-56.014988
2635.742188	-56.819481
2636.718750	-57.498928
2637.695312	-57.291260
2638.671875	-57.150047
2639.648438	-56.988640
2640.625000	-56.965111
2641.601562	-55.068119
2642.578125	-56.186069
2643.554688	-55.686733
2644.531250	-54.224453
2645.507812	-54.301037
2646.484375	-57.675278
2647.460938	-55.091888
2648.437500	-55.424931
2649.414062	-56.424919
2650.390625	-53.913258
2651.367188	-54.758972
2652.343750	-54.405216
2653.320312	-55.365097
2654.296875	-56.278229
2655.273438	-53.836445
2656.250000	-53.615200
2657.226562	-54.021015
2658.203125	-53.384136
2659.179688	-53.134460
2660.156250	-53.315823
2661.132812	-53.202938
2662.109375	-54.289021
2663.085938	-54.640434
2664.062500	-53.675880
2665.039062	-52.336590
2666.015625	-54.250896
2666.992188	-53.995113
2667.968750	-51.553963
2668.945312	-51.406025
2669.921875	-53.760208
2670.898438	-51.494835
2671.875000	-51.088673
2672.851562	-51.038971
2673.828125	-52.337086
2674.804688	-50.553902
2675.781250	-52.830185
2676.757812	-52.089069
2677.734375	-51.008015
2678.710938	-50.170795
2679.687500	-49.905293
2680.664062	-49.115753
2681.640625	-48.595524
2682.617188	-49.357117
2683.593750	-49.460873
2684.570312	-48.681419
2685.546875	-49.246460
2686.523438	-48.326664
2687.500000	-45.728893
2688.476562	-48.129112
2689.453125	-46.158024
2690.429688	-47.261288
2691.406250	-47.118179
2692.382812	-47.363438
2693.359375	-46.080032
2694.335938	-47.131058
2695.312500	-47.274952
2696.289062	-46.232506
2697.265625	-45.148293
2698.242188	-44.657635
2699.218750	-46.108887
2700.195312	-47.897495
2701.171875	-46.922165
2702.148438	-47.320877
2703.125000	-46.486313
2704.101562	-49.380192
2705.078125	-48.788555
2706.054688	-47.201538
2707.031250	-49.968250
2708.007812	-48.582855
2708.984375	-48.352966
2709.960938	-50.373238
2710.937500	-49.052341
2711.914062	-51.075161
2712.890625	-50.921383
2713.867188	-51.632458
2714.843750	-52.719326
2715.820312	-51.857227
2716.796875	-51.955463
2717.773438	-53.423336
2718.750000	-52.831348
2719.726562	-53.743778
2720.703125	-53.317390
2721.679688	-52.180920
2722.656250	-51.405235
2723.632812	-56.280891
2724.609375	-52.063553
2725.585938	-54.575893
2726.562500	-53.702599
2727.539062	-52.832832
2728.515625	-54.193661
2729.492188	-55.866909
2730.468750	-54.472881
2731.445312	-56.100342
2732.421875	-56.589546
2733.398438	-55.226833
2734.375000	-55.379566
2735.351562	-55.949863
2736.328125	-55.467113
2737.304688	-56.942413
2738.281250	-55.845089
2739.257812	-57.511623
2740.234375	-55.457138
2741.210938	-57.181320
2742.187500	-58.024052
2743.164062	-56.941299
2744.140625	-57.420734
2745.117188	-55.928524
2746.093750	-57.086899
2747.070312	-57.394394
2748.046875	-56.052155
2749.023438	-57.115593
2750.000000	-57.067490
2750.976562	-57.235489
2751.953125	-56.460056
2752.929688	-56.635681
2753.906250	-58.695583
2754.882812	-57.507355
2755.859375	-59.009735
2756.835938	-59.841896
2757.812500	-57.115456
2758.789062	-55.812336
2759.765625	-56.992218
2760.742188	-56.274593
2761.718750	-56.033779
2762.695312	-55.029598
2763.671875	-56.013321
2764.648438	-57.904636
2765.625000	-56.316864
2766.601562	-56.625568
2767.578125	-55.513046
2768.554688	-57.784393
2769.531250	-57.430408
2770.507812	-57.224976
2771.484375	-56.970692
2772.460938	-57.431015
2773.437500	-57.620964
2774.414062	-56.063961
2775.390625	-55.888386
2776.367188	-57.574551
2777.343750	-56.262211
2778.320312	-55.407986
2779.296875	-57.556198
2780.273438	-60.220604
2781.250000	-57.135967
2782.226562	-57.415882
2783.203125	-58.061584
2784.179688	-56.915604
2785.156250	-57.812523
2786.132812	-56.576965
2787.109375	-58.008705
2788.085938	-57.174202
2789.062500	-57.917946
2790.039062	-55.530338
2791.015625	-54.982643
2791.992188	-55.406178
2792.968750	-56.463203
2793.945312	-55.215992
2794.921875	-55.323368
2795.898438	-53.202438
2796.875000	-56.577866
2797.851562	-53.944611
2798.828125	-54.281372
2799.804688	-54.924065
2800.781250	-54.207623
2801.757812	-53.270748
2802.734375	-52.172142
2803.710938	-52.602577
2804.687500	-53.832092
2805.664062	-52.291359
2806.640625	-52.904335
2807.617188	-51.306320
2808.593750	-52.751923
2809.570312	-51.892902
2810.546875	-51.951351
2811.523438	-53.505329
2812.500000	-52.355938
2813.476562	-49.701332
2814.453125	-48.982643
2815.429688	-49.345184
2816.406250	-48.593849
2817.382812	-49.041752
2818.359375	-48.714920
2819.335938	-47.782124
2820.312500	-46.007881
2821.289062	-47.087585
2822.265625	-47.703056
2823.242188	-45.674732
2824.218750	-46.116661
2825.195312	-46.062534
2826.171875	-46.108288
2827.148438	-46.491768
2828.125000	-46.414387
2829.101562	-46.632767
2830.078125	-47.555214
2831.054688	-46.258968
2832.031250	-46.761723
2833.007812	-46.866463
2833.984375	-47.581799
2834.960938	-47.625771
2835.937500	-47.901665
2836.914062	-47.711662
2837.890625	-49.784252
2838.867188	-49.405991
2839.843750	-48.080864
2840.820312	-48.653545
2841.796875	-49.478550
2842.773438	-49.569103
2843.750000	-50.725109
2844.726562	-51.199409
2845.703125	-50.851597
2846.679688	-50.412506
2847.656250	-51.419239
2848.632812	-50.907772
2849.609375	-51.180710
2850.585938	-52.245304
2851.562500	-52.392063
2852.539062	-53.279270
2853.515625	-53.339199
2854.492188	-54.526306
2855.468750	-52.277412
2856.445312	-52.374306
2857.421875	-55.416645
2858.398438	-54.247059
2859.375000	-54.516998
2860.351562	-55.740173
2861.328125	-54.769150
2862.304688	-55.242989
2863.281250	-55.786751
2864.257812	-54.122192
2865.234375	-54.463310
2866.210938	-56.039673
2867.187500	-54.514664
2868.164062	-54.960175
2869.140625	-55.507778
2870.117188	-55.615574
2871.093750	-55.060631
2872.070312	-55.934006
2873.046875	-55.541332
2874.023438	-57.032574
2875.000000	-55.926903
2875.976562	-55.944477
2876.953125	-56.561584
2877.929688	-57.276752
2878.906250	-54.325542
2879.882812	-56.959553
2880.859375	-57.252483
2881.835938	-56.301163
2882.812500	-55.959526
2883.789062	-56.384960
2884.765625	-57.303268
2885.742188	-57.878208
2886.718750	-55.480488
2887.695312	-55.242023
2888.671875	-57.373238
2889.648438	-57.695103
2890.625000	-56.604664
2891.601562	-58.733345
2892.578125	-58.669495
2893.554688	-58.312881
2894.531250	-57.185207
2895.507812	-58.326706
2896.484375	-57.867573
2897.460938	-57.044048
2898.437500	-56.369125
2899.414062	-56.707710
2900.390625	-55.715446
2901.367188	-56.734097
2902.343750	-56.319336
2903.320312	-55.618721
2904.296875	-57.513451
2905.273438	-58.060886
2906.250000	-57.347786
2907.226562	-55.921814
2908.203125	-56.310089
2909.179688	-58.366722
2910.156250	-58.693794
2911.132812	-56.827736
2912.109375	-57.203846
2913.085938	-57.184662
2914.062500	-56.205112
2915.039062	-56.667709
2916.015625	-57.716106
2916.992188	-58.137093
2917.968750	-54.911579
2918.945312	-55.955563
2919.921875	-56.402050
2920.898438	-55.852207
2921.875000	-55.208263
2922.851562	-57.928196
2923.828125	-57.971024
2924.804688	-55.762264
2925.781250	-55.295116
2926.757812	-54.143063
2927.734375	-54.621330
2928.710938	-54.749889
2929.687500	-53.132919
2930.664062	-54.906506
2931.640625	-56.048088
2932.617188	-56.489639
2933.593750	-53.603889
2934.570312	-54.167198
2935.546875	-55.038521
2936.523438	-51.758530
2937.500000	-51.347744
2938.476562	-53.769020
2939.453125	-52.078297
2940.429688	-52.530281
2941.406250	-51.489822
2942.382812	-52.744114
2943.359375	-51.234898
2944.335938	-51.601974
2945.312500	-51.673187
2946.289062	-50.181732
2947.265625	-50.273571
2948.242188	-49.549698
2949.218750	-49.264709
2950.195312	-49.251297
2951.171875	-47.330376
2952.148438	-48.689266
2953.125000	-47.558681
2954.101562	-46.872116
2955.078125	-48.507038
2956.054688	-48.885590
2957.031250	-47.513779
2958.007812	-46.976376
2958.984375	-48.452137
2959.960938	-48.123692
2960.937500	-45.982807
2961.914062	-45.882381
2962.890625	-46.313835
2963.867188	-46.396957
2964.843750	-47.416840
2965.820312	-46.975304
2966.796875	-47.364330
2967.773438	-47.112743
2968.750000	-46.898552
2969.726562	-48.783104
2970.703125	-51.496944
2971.679688	-48.680031
2972.656250	-48.603466
2973.632812	-48.665081
2974.609375	-51.136246
2975.585938	-49.972485
2976.562500	-49.530464
2977.539062	-50.669899
2978.515625	-52.644485
2979.492188	-49.978664
2980.468750	-53.157200
2981.445312	-50.716541
2982.421875	-51.581635
2983.398438	-52.648170
2984.375000	-53.679298
2985.351562	-53.039230
2986.328125	-52.892788
2987.304688	-53.485699
2988.281250	-53.138882
2989.257812	-55.316372
2990.234375	-54.834145
2991.210938	-55.385185
2992.187500	-54.712307
2993.164062	-54.301594
2994.140625	-54.981785
2995.117188	-55.748970
2996.093750	-55.692284
2997.070312	-53.812103
2998.046875	-55.906521
2999.023438	-55.891464
3000.000000	-54.867470
3000.976562	-56.516491
3001.953125	-54.900581
3002.929688	-56.317326
3003.906250	-56.004246
3004.882812	-56.577213
3005.859375	-56.893753
3006.835938	-54.912487
3007.812500	-57.440002
3008.789062	-56.302456
3009.765625	-57.544598
3010.742188	-57.898190
3011.718750	-57.279030
3012.695312	-58.075298
3013.671875	-57.570484
3014.648438	-57.166107
3015.625000	-57.078365
3016.601562	-57.751118
3017.578125	-58.204315
3018.554688	-56.034893
3019.531250	-58.468449
3020.507812	-59.591995
3021.484375	-60.244385
3022.460938	-57.600620
3023.437500	-57.880184
3024.414062	-57.191406
3025.390625	-59.840942
3026.367188	-57.036209
3027.343750	-59.984222
3028.320312	-58.437119
3029.296875	-58.063778
3030.273438	-59.073109
3031.250000	-58.054749
3032.226562	-58.346539
3033.203125	-59.727402
3034.179688	-60.159004
3035.156250	-57.743546
3036.132812	-57.358089
3037.109375	-57.355232
3038.085938	-58.414417
3039.062500	-58.972748
3040.039062	-56.545284
3041.015625	-57.324913
3041.992188	-57.273602
3042.968750	-56.786591
3043.945312	-59.826328
3044.921875	-58.576595
3045.898438	-58.270565
3046.875000	-57.121231
3047.851562	-56.485455
3048.828125	-57.880283
3049.804688	-56.244846
3050.781250	-57.277969
3051.757812	-57.048504
3052.734375	-57.833908
3053.710938	-56.321697
3054.687500	-57.980270
3055.664062	-58.936378
3056.640625	-55.619171
3057.617188	-57.267246
3058.593750	-54.700512
3059.570312	-57.278755
3060.546875	-55.874435
3061.523438	-53.587582
3062.500000	-55.827072
3063.476562	-56.909302
3064.453125	-53.717785
3065.429688	-55.142002
3066.406250	-55.736916
3067.382812	-54.554188
3068.359375	-54.733822
3069.335938	-54.863331
3070.312500	-54.663094
3071.289062	-51.739521
3072.265625	-52.281425
3073.242188	-53.500778
3074.218750	-54.818859
3075.195312	-52.940704
3076.171875	-51.281532
3077.148438	-50.758362
3078.125000	-53.349495
3079.101562	-51.549778
3080.078125	-49.055481
3081.054688	-50.508347
3082.031250	-50.219269
3083.007812	-48.557087
3083.984375	-53.626682
3084.960938	-51.040047
3085.937500	-51.500214
3086.914062	-49.336998
3087.890625	-51.547729
3088.867188	-49.680561
3089.843750	-49.783710
3090.820312	-49.995304
3091.796875	-47.211746
3092.773438	-47.690418
3093.750000	-48.709545
3094.726562	-47.473824
3095.703125	-46.897770
3096.679688	-47.840103
3097.656250	-48.216217
3098.632812	-45.293571
3099.609375	-47.282219
3100.585938	-48.900410
3101.562500	-47.667118
3102.539062	-46.968288
3103.515625	-46.977787
3104.492188	-48.423035
3105.468750	-48.249065
3106.445312	-49.579960
3107.421875	-50.065441
3108.398438	-49.661545
3109.375000	-51.449783
3110.351562	-50.423820
3111.328125	-50.471794
3112.304688	-50.585804
3113.281250	-51.070076
3114.257812	-51.396152
3115.234375	-51.681877
3116.210938	-52.140263
3117.187500	-53.796623
3118.164062	-51.298786
3119.140625	-51.524158
3120.117188	-53.115200
