Frequency (Hz)	Level (dB)
1166.015625	-72.337799
1166.992188	-72.367653
1167.968750	-73.386742
1168.945312	-72.692680
1169.921875	-72.591141
1170.898438	-73.344612
1171.875000	-71.876961
1172.851562	-72.761314
1173.828125	-73.723129
1174.804688	-71.992386
1175.781250	-73.407379
1176.757812	-73.115967
1177.734375	-73.431335
1178.710938	-75.094414
1179.687500	-73.261986
1180.664062	-73.643852
1181.640625	-72.552322
1182.617188	-73.623917
1183.593750	-72.456726
1184.570312	-73.569443
1185.546875	-72.578613
1186.523438	-72.539925
1187.500000	-74.659111
1188.476562	-73.634628
1189.453125	-72.386330
1190.429688	-72.751831
1191.406250	-73.002579
1192.382812	-74.197777
1193.359375	-72.478020
1194.335938	-70.875519
1195.312500	-73.069511
1196.289062	-74.659477
1197.265625	-73.804413
1198.242188	-74.249710
1199.218750	-74.070007
1200.195312	-73.537018
1201.171875	-73.279457
1202.148438	-74.012634
1203.125000	-73.252846
1204.101562	-73.708611
1205.078125	-72.592033
1206.054688	-73.849640
1207.031250	-73.579033
1208.007812	-74.349396
1208.984375	-73.000427
1209.960938	-72.682343
1210.937500	-73.554024
1211.914062	-74.511360
1212.890625	-73.844360
1213.867188	-72.419884
1214.843750	-74.110687
