Frequency (Hz)	Level (dB)
1089.843750	-67.132599
1090.820312	-66.534683
1091.796875	-68.428802
1092.773438	-69.153175
1093.750000	-70.471199
1094.726562	-69.127182
1095.703125	-67.627831
1096.679688	-69.250557
1097.656250	-69.715927
1098.632812	-70.666702
1099.609375	-70.135681
1100.585938	-71.028717
1101.562500	-70.465065
1102.539062	-70.149193
1103.515625	-70.449928
1104.492188	-71.845589
1105.468750	-70.257164
1106.445312	-70.663887
1107.421875	-70.822136
1108.398438	-71.273804
1109.375000	-71.255836
1110.351562	-70.289246
1111.328125	-72.067123
1112.304688	-70.998428
1113.281250	-71.492615
1114.257812	-71.250252
1115.234375	-71.702293
1116.210938	-72.422798
1117.187500	-72.611626
1118.164062	-74.227509
1119.140625	-74.183609
1120.117188	-71.899734
1121.093750	-71.377052
1122.070312	-72.538071
1123.046875	-73.409439
1124.023438	-72.112198
1125.000000	-72.757454
1125.976562	-72.957764
1126.953125	-72.467079
1127.929688	-74.162888
1128.906250	-73.756012
1129.882812	-74.445869
1130.859375	-75.121994
1131.835938	-74.709961
1132.812500	-74.599770
1133.789062	-73.659088
1134.765625	-75.731911
1135.742188	-72.868515
1136.718750	-74.252457
1137.695312	-75.585182
1138.671875	-73.780907
1139.648438	-74.429222
1140.625000	-74.889969
1141.601562	-75.213951
1142.578125	-74.235420
1143.554688	-74.622742
1144.531250	-75.290382
1145.507812	-75.576729
1146.484375	-75.602959
1147.460938	-75.524620
1148.437500	-74.893524
1149.414062	-75.513924
1150.390625	-75.970390
1151.367188	-76.318970
1152.343750	-75.941513
1153.320312	-74.954430
1154.296875	-75.381294
1155.273438	-75.201164
1156.250000	-74.819504
1157.226562	-75.145500
1158.203125	-76.153984
1159.179688	-76.018753
1160.156250	-75.591843
1161.132812	-75.554100
1162.109375	-77.042519
1163.085938	-76.149101
1164.062500	-77.227737
1165.039062	-76.781403
1166.015625	-77.389732
1166.992188	-77.270386
1167.968750	-76.454079
1168.945312	-78.230553
1169.921875	-76.336983
1170.898438	-77.654022
1171.875000	-76.559067
1172.851562	-75.905296
1173.828125	-76.718849
1174.804688	-76.426140
1175.781250	-76.567299
1176.757812	-75.675179
1177.734375	-76.694801
1178.710938	-77.846878
1179.687500	-75.898842
1180.664062	-75.798752
1181.640625	-76.841125
1182.617188	-76.751884
1183.593750	-76.968452
1184.570312	-76.946251
1185.546875	-78.755943
1186.523438	-78.292877
1187.500000	-77.139687
1188.476562	-76.844940
1189.453125	-76.356895
1190.429688	-77.534172
1191.406250	-77.306396
1192.382812	-76.424690
1193.359375	-76.814079
1194.335938	-77.843178
1195.312500	-76.048012
1196.289062	-77.412125
1197.265625	-77.024315
1198.242188	-77.275749
1199.218750	-77.404373
1200.195312	-76.468826
1201.171875	-76.841507
